subjID	choice	gain	loss
1	1	100	0
1	2	100	0
1	3	50	0
1	4	50	0
1	1	100	0
1	1	100	250
1	2	100	250
1	3	50	0
1	3	50	0
1	3	50	0
1	1	100	250
1	3	50	0
1	3	50	0
1	3	50	0
1	3	50	0
1	3	50	0
1	3	50	50
1	4	50	50
1	1	100	0
1	1	100	250
1	3	50	0
1	3	50	50
1	2	100	0
1	3	50	0
1	2	100	250
1	3	50	0
1	3	50	50
1	4	50	50
1	2	100	0
1	3	50	50
1	2	100	250
1	3	50	50
1	4	50	50
1	1	100	250
1	3	50	0
1	3	50	50
1	3	50	0
1	3	50	0
1	4	50	0
1	4	50	0
1	3	50	0
1	4	50	0
1	3	50	50
1	4	50	0
1	4	50	50
1	3	50	50
1	3	50	50
1	4	50	50
1	1	100	250
1	3	50	50
1	4	50	0
1	4	50	50
1	3	50	50
1	3	50	0
1	3	50	50
1	3	50	50
1	2	100	0
1	3	50	50
1	1	100	0
1	3	50	50
1	4	50	50
1	1	100	250
1	3	50	50
1	3	50	0
1	3	50	50
1	4	50	0
1	4	50	0
1	4	50	0
1	4	50	50
1	3	50	50
1	2	100	0
1	3	50	50
1	3	50	0
1	3	50	0
1	3	50	50
1	4	50	50
1	2	100	0
1	3	50	0
1	3	50	0
1	3	50	50
1	1	100	250
1	3	50	0
1	3	50	0
1	3	50	50
1	4	50	0
1	4	50	0
1	4	50	50
1	3	50	50
1	2	100	250
1	3	50	0
1	3	50	50
1	4	50	0
1	4	50	50
1	3	50	0
1	3	50	50
1	4	50	0
1	4	50	50
1	3	50	50
1	3	50	0
1	3	50	50
5	1	100	250
5	1	100	0
5	1	100	0
5	1	100	0
5	1	100	250
5	3	50	0
5	3	50	50
5	2	100	0
5	3	50	0
5	2	100	250
5	3	50	0
5	4	50	50
5	3	50	0
5	3	50	50
5	1	100	250
5	1	100	0
5	2	100	0
5	1	100	250
5	2	100	250
5	2	100	250
5	2	100	0
5	2	100	0
5	2	100	0
5	2	100	0
5	1	100	250
5	2	100	0
5	2	100	0
5	2	100	250
5	2	100	250
5	2	100	250
5	2	100	250
5	2	100	250
5	3	50	50
5	3	50	50
5	1	100	250
5	2	100	250
5	4	50	0
5	4	50	50
5	1	100	0
5	2	100	0
5	3	50	50
5	1	100	250
5	2	100	0
5	2	100	0
5	2	100	0
5	2	100	0
5	2	100	250
5	4	50	50
5	3	50	50
5	1	100	250
5	2	100	0
5	2	100	0
5	2	100	0
5	2	100	0
5	1	100	0
5	1	100	0
5	1	100	0
5	1	100	250
5	2	100	250
5	3	50	0
5	3	50	50
5	2	100	250
5	1	100	250
5	4	50	50
5	2	100	250
5	2	100	250
5	1	100	250
5	1	100	0
5	1	100	250
5	3	50	50
5	3	50	50
5	2	100	250
5	2	100	0
5	2	100	0
5	2	100	250
5	1	100	250
5	1	100	0
5	1	100	0
5	1	100	0
5	1	100	250
5	1	100	0
5	1	100	0
5	1	100	0
5	1	100	0
5	1	100	250
5	1	100	0
5	1	100	0
5	1	100	0
5	1	100	0
5	2	100	250
5	1	100	0
5	1	100	250
5	2	100	0
5	1	100	250
5	2	100	0
5	2	100	250
5	1	100	250
5	1	100	250
5	3	50	0
5	3	50	0
6	1	100	0
6	2	100	250
6	4	50	0
6	2	100	250
6	2	100	0
6	1	100	0
6	1	100	250
6	2	100	250
6	3	50	50
6	3	50	50
6	2	100	250
6	2	100	0
6	2	100	0
6	2	100	250
6	2	100	0
6	2	100	250
6	2	100	250
6	2	100	250
6	2	100	0
6	1	100	250
6	1	100	0
6	1	100	0
6	1	100	0
6	4	50	50
6	4	50	50
6	1	100	0
6	1	100	250
6	1	100	250
6	1	100	250
6	1	100	0
6	1	100	250
6	2	100	0
6	1	100	0
6	3	50	0
6	1	100	250
6	1	100	0
6	1	100	250
6	3	50	0
6	3	50	0
6	4	50	0
6	4	50	0
6	1	100	250
6	1	100	250
6	1	100	0
6	1	100	0
6	4	50	50
6	3	50	0
6	3	50	0
6	2	100	250
6	4	50	0
6	4	50	50
6	3	50	0
6	3	50	0
6	1	100	0
6	1	100	250
6	1	100	0
6	1	100	250
6	1	100	250
6	4	50	0
6	3	50	50
6	2	100	0
6	2	100	0
6	1	100	250
6	2	100	0
6	2	100	0
6	1	100	250
6	2	100	0
6	2	100	250
6	3	50	0
6	3	50	50
6	4	50	50
6	2	100	250
6	2	100	0
6	2	100	250
6	1	100	250
6	3	50	50
6	3	50	0
6	3	50	50
6	2	100	250
6	2	100	250
6	1	100	250
6	4	50	0
6	4	50	50
6	4	50	0
6	4	50	50
6	4	50	0
6	4	50	0
6	4	50	50
6	3	50	0
6	3	50	0
6	2	100	250
6	1	100	0
6	1	100	0
6	1	100	0
6	1	100	250
6	2	100	250
6	1	100	250
6	1	100	250
6	1	100	0
6	1	100	0
