subjID	choice	gain	loss
3	1	100	250
3	2	100	0
3	2	100	0
3	2	100	0
3	2	100	250
3	3	50	0
3	1	100	250
3	2	100	0
3	2	100	0
3	2	100	0
3	2	100	250
3	4	50	0
3	3	50	0
3	4	50	0
3	2	100	0
3	4	50	50
3	3	50	50
3	2	100	250
3	1	100	0
3	4	50	50
3	1	100	0
3	1	100	250
3	2	100	250
3	1	100	250
3	3	50	50
3	1	100	0
3	1	100	250
3	2	100	250
3	1	100	0
3	1	100	0
3	1	100	250
3	2	100	0
3	1	100	0
3	1	100	250
3	2	100	0
3	1	100	250
3	3	50	50
3	2	100	250
3	1	100	0
3	1	100	0
3	1	100	250
3	1	100	0
3	2	100	250
3	1	100	0
3	2	100	250
3	1	100	250
3	2	100	0
3	1	100	0
3	1	100	250
3	2	100	0
3	2	100	250
3	3	50	50
3	2	100	0
3	1	100	250
3	1	100	250
3	1	100	0
3	1	100	250
3	2	100	250
3	2	100	0
3	2	100	0
3	2	100	250
3	2	100	0
3	2	100	250
3	2	100	250
3	2	100	250
3	1	100	0
3	1	100	0
3	1	100	0
3	1	100	0
3	1	100	250
3	2	100	0
3	2	100	0
3	2	100	0
3	2	100	0
3	2	100	250
3	1	100	0
3	1	100	250
3	2	100	250
3	1	100	0
3	1	100	250
3	2	100	0
3	2	100	0
3	2	100	250
3	1	100	0
3	1	100	0
3	1	100	250
3	2	100	250
3	1	100	0
3	1	100	250
3	1	100	250
3	1	100	250
3	1	100	250
3	2	100	0
3	2	100	250
3	1	100	0
3	2	100	250
3	1	100	0
3	1	100	250
3	1	100	250
3	2	100	0
5	1	100	250
5	1	100	0
5	1	100	0
5	1	100	0
5	1	100	250
5	3	50	0
5	3	50	50
5	2	100	0
5	3	50	0
5	2	100	250
5	3	50	0
5	4	50	50
5	3	50	0
5	3	50	50
5	1	100	250
5	1	100	0
5	2	100	0
5	1	100	250
5	2	100	250
5	2	100	250
5	2	100	0
5	2	100	0
5	2	100	0
5	2	100	0
5	1	100	250
5	2	100	0
5	2	100	0
5	2	100	250
5	2	100	250
5	2	100	250
5	2	100	250
5	2	100	250
5	3	50	50
5	3	50	50
5	1	100	250
5	2	100	250
5	4	50	0
5	4	50	50
5	1	100	0
5	2	100	0
5	3	50	50
5	1	100	250
5	2	100	0
5	2	100	0
5	2	100	0
5	2	100	0
5	2	100	250
5	4	50	50
5	3	50	50
5	1	100	250
5	2	100	0
5	2	100	0
5	2	100	0
5	2	100	0
5	1	100	0
5	1	100	0
5	1	100	0
5	1	100	250
5	2	100	250
5	3	50	0
5	3	50	50
5	2	100	250
5	1	100	250
5	4	50	50
5	2	100	250
5	2	100	250
5	1	100	250
5	1	100	0
5	1	100	250
5	3	50	50
5	3	50	50
5	2	100	250
5	2	100	0
5	2	100	0
5	2	100	250
5	1	100	250
5	1	100	0
5	1	100	0
5	1	100	0
5	1	100	250
5	1	100	0
5	1	100	0
5	1	100	0
5	1	100	0
5	1	100	250
5	1	100	0
5	1	100	0
5	1	100	0
5	1	100	0
5	2	100	250
5	1	100	0
5	1	100	250
5	2	100	0
5	1	100	250
5	2	100	0
5	2	100	250
5	1	100	250
5	1	100	250
5	3	50	0
5	3	50	0
6	1	100	0
6	2	100	250
6	4	50	0
6	2	100	250
6	2	100	0
6	1	100	0
6	1	100	250
6	2	100	250
6	3	50	50
6	3	50	50
6	2	100	250
6	2	100	0
6	2	100	0
6	2	100	250
6	2	100	0
6	2	100	250
6	2	100	250
6	2	100	250
6	2	100	0
6	1	100	250
6	1	100	0
6	1	100	0
6	1	100	0
6	4	50	50
6	4	50	50
6	1	100	0
6	1	100	250
6	1	100	250
6	1	100	250
6	1	100	0
6	1	100	250
6	2	100	0
6	1	100	0
6	3	50	0
6	1	100	250
6	1	100	0
6	1	100	250
6	3	50	0
6	3	50	0
6	4	50	0
6	4	50	0
6	1	100	250
6	1	100	250
6	1	100	0
6	1	100	0
6	4	50	50
6	3	50	0
6	3	50	0
6	2	100	250
6	4	50	0
6	4	50	50
6	3	50	0
6	3	50	0
6	1	100	0
6	1	100	250
6	1	100	0
6	1	100	250
6	1	100	250
6	4	50	0
6	3	50	50
6	2	100	0
6	2	100	0
6	1	100	250
6	2	100	0
6	2	100	0
6	1	100	250
6	2	100	0
6	2	100	250
6	3	50	0
6	3	50	50
6	4	50	50
6	2	100	250
6	2	100	0
6	2	100	250
6	1	100	250
6	3	50	50
6	3	50	0
6	3	50	50
6	2	100	250
6	2	100	250
6	1	100	250
6	4	50	0
6	4	50	50
6	4	50	0
6	4	50	50
6	4	50	0
6	4	50	0
6	4	50	50
6	3	50	0
6	3	50	0
6	2	100	250
6	1	100	0
6	1	100	0
6	1	100	0
6	1	100	250
6	2	100	250
6	1	100	250
6	1	100	250
6	1	100	0
6	1	100	0
